SeniorCitizen,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Total_Services,Is_Solo,Is_Auto_Pay,Short_Contract,Charge_Spike
0,57,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),58.75,3437.45,0,5,0,1,1,-1.5550823669760163
0,72,DSL,Yes,Yes,Yes,Yes,No,No,No,Credit card (automatic),45.25,3139.8,0,4,0,1,0,1.642272329550977
0,66,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),56.6,3789.2,0,5,0,1,0,-0.8112513446765846
0,65,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),84.2,5324.5,0,5,0,1,0,2.2858756019138298
0,8,Fiber optic,No,No,No,No,Yes,No,Yes,Bank transfer (automatic),80.0,624.6,0,1,1,1,1,1.9347581552305826
0,4,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,70.15,268.35,1,0,1,0,1,3.0792676830792374
0,71,No,No,No,No,No,No,No,No,Bank transfer (automatic),24.75,1836.9,0,0,0,1,0,-1.1214665990619856
0,1,No,No,No,No,No,No,No,Yes,Electronic check,20.2,20.2,0,0,0,0,0,0.020179820179816232
0,4,DSL,No,No,No,Yes,No,No,No,Mailed check,50.05,179.35,1,1,0,0,1,5.223706573356665
0,12,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),19.35,219.35,0,0,1,1,0,1.0723564702941424
0,24,DSL,Yes,No,No,No,Yes,Yes,Yes,Mailed check,50.6,1288.75,0,3,1,0,0,-3.095679346693885
0,31,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed check,81.15,2545.75,0,5,0,0,0,-0.9683187639108297
0,1,DSL,No,No,No,No,Yes,No,No,Mailed check,55.2,55.2,1,1,0,0,1,0.055144855144845906
0,30,Fiber optic,No,No,No,Yes,No,Yes,Yes,Credit card (automatic),89.9,2723.15,0,2,1,1,1,-0.8686410452984887
0,47,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),85.3,4107.25,0,5,0,1,0,-2.086438586413067
0,54,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),108.0,5760.65,0,5,1,1,0,1.3232717912631244
0,50,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),93.5,4747.5,0,4,1,1,1,-1.4481010379792423
0,1,Fiber optic,Yes,No,No,No,No,Yes,Yes,Mailed check,84.6,84.6,1,2,1,0,1,0.08451548451547808
0,72,No,No,No,No,No,No,No,No,Credit card (automatic),20.25,1566.9,0,0,1,1,0,-1.5121977472535093
0,29,No,No,No,No,No,No,No,No,Electronic check,25.15,702.0,0,0,1,0,1,0.9439381400641338
0,2,DSL,No,Yes,No,No,No,No,Yes,Mailed check,54.4,114.1,1,1,1,0,1,-2.6214892553723175
0,10,DSL,No,No,No,Yes,No,No,Yes,Mailed check,29.6,299.05,0,1,1,0,0,-0.30200979902009806
0,18,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,73.15,1305.95,0,0,0,0,1,0.6012527081828836
1,11,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,95.0,1120.3,1,3,1,0,1,-6.836196709390052
0,16,No,No,No,No,No,No,No,No,Mailed check,19.75,284.35,0,0,1,0,0,1.97923567277045
0,72,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),86.6,6350.5,0,5,1,1,0,-1.600163886612691
0,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),109.2,7878.3,0,5,1,1,0,-0.21931362064414373
0,41,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Credit card (automatic),74.7,3187.65,0,4,0,1,0,-3.0456647398844012
1,65,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Electronic check,94.4,6126.15,0,4,0,0,1,0.15298841556285936
1,13,DSL,No,Yes,Yes,No,No,No,Yes,Electronic check,54.8,731.3,0,2,1,0,1,-1.4495192677486344
1,4,Fiber optic,Yes,No,No,No,No,No,No,Electronic check,75.35,273.4,0,1,1,0,1,7.017083229192707
0,41,DSL,No,No,Yes,No,No,Yes,No,Mailed check,65.0,2531.8,0,2,1,0,0,3.2502865783761266
1,15,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,74.4,1074.3,1,1,1,0,1,2.7847743483767857
0,1,DSL,Yes,No,No,No,No,No,Yes,Mailed check,48.55,48.55,1,1,1,0,1,0.04850149850149421
0,42,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Electronic check,99.0,4298.45,0,4,1,0,0,-3.341610914025864
0,51,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Electronic check,93.5,4619.55,0,4,0,0,0,2.9223642673673
0,2,Fiber optic,No,No,No,No,No,No,No,Electronic check,70.4,147.15,1,0,0,0,1,-3.1382308845577285
1,1,DSL,No,Yes,No,No,Yes,No,No,Electronic check,40.2,40.2,1,2,0,0,1,0.040159840159837756
0,32,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),83.7,2633.3,0,5,0,1,0,1.411946501671821
0,10,No,No,No,No,No,No,No,Yes,Mailed check,19.85,193.05,0,0,1,0,1,0.5469303069693012
0,67,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,59.55,4103.9,0,5,0,0,0,-1.7013246070954082
0,61,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),115.1,7008.15,0,6,0,1,0,0.2141784560908775
0,50,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),114.35,5791.1,0,6,1,1,0,-1.4696836063278909
0,2,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),44.6,80.55,1,0,0,1,1,4.345127436281857
1,29,DSL,Yes,No,Yes,No,No,Yes,Yes,Electronic check,45.0,1228.65,0,3,0,0,1,2.6342195096720786
1,3,DSL,No,No,Yes,No,No,Yes,Yes,Electronic check,41.15,132.2,1,2,1,0,1,-2.9019826724425215
1,13,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,106.9,1364.3,1,4,1,0,1,1.9619183139758576
1,57,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,89.85,4925.35,0,2,0,0,1,3.4418668093542095
0,31,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),49.85,1520.1,0,4,1,1,0,0.8160978678107256
0,45,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,113.3,5032.25,0,6,0,0,0,1.474707228728235
0,61,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,88.1,5526.75,0,6,0,0,0,-2.50097375452863
0,50,No,No,No,No,No,No,No,No,Bank transfer (automatic),24.9,1195.25,0,0,1,1,0,0.995478090438187
1,19,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Mailed check,105.0,2007.25,0,5,1,0,1,-0.6391768854270765
0,59,No,No,No,No,No,No,No,No,Mailed check,19.35,1099.6,1,0,1,0,0,0.7130277452924538
0,71,No,No,No,No,No,No,No,Yes,Credit card (automatic),24.25,1732.95,0,0,0,1,0,-0.15740271263785033
1,16,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,94.45,1511.2,1,3,1,0,1,0.0059027560777593635
0,57,DSL,Yes,Yes,No,Yes,No,No,Yes,Electronic check,59.75,3450.15,0,3,0,0,0,-0.7778854756934095
0,1,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),24.8,24.8,1,0,1,1,1,0.024775224775222426
1,20,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Electronic check,107.05,2172.05,0,4,0,0,1,-1.5470701464926861
0,1,Fiber optic,No,No,No,No,No,No,No,Mailed check,70.6,70.6,1,0,1,0,1,0.07052947052946479
0,5,Fiber optic,No,Yes,No,Yes,No,No,Yes,Electronic check,85.4,401.1,1,2,0,0,1,5.196040791841639
0,52,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,105.05,5624.85,1,4,0,0,1,-3.1181121516894024
1,21,DSL,Yes,Yes,No,No,No,Yes,Yes,Bank transfer (automatic),64.95,1339.8,0,3,0,1,1,1.1530379505737898
0,14,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,55.0,771.95,0,4,1,0,1,-0.13534747518035317
0,5,DSL,No,Yes,No,No,No,No,No,Bank transfer (automatic),50.55,244.75,0,1,1,1,1,1.6097880423915214
0,6,DSL,Yes,Yes,No,No,No,No,No,Mailed check,55.15,322.9,0,2,1,0,1,1.3423012831194825
0,10,DSL,No,Yes,No,No,No,No,No,Electronic check,51.2,498.25,0,1,1,0,1,1.3799820017998172
0,1,No,No,No,No,No,No,No,No,Mailed check,25.4,25.4,0,0,0,0,1,0.025374625374624316
0,68,DSL,Yes,No,No,No,No,No,No,Mailed check,54.45,3687.75,0,1,1,0,1,0.2191798650019905
0,18,Fiber optic,No,No,Yes,No,Yes,Yes,No,Mailed check,95.15,1779.95,1,3,0,0,1,-3.73061774345868
0,22,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),76.0,1783.6,0,0,1,1,0,-5.069042316258347
0,20,DSL,No,No,No,No,No,No,Yes,Electronic check,44.35,927.15,0,0,1,0,1,-2.0051822408879474
0,1,Fiber optic,No,No,No,No,No,No,No,Electronic check,70.0,70.0,1,0,0,0,1,0.06993006993006645
1,8,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,74.5,606.55,1,1,1,0,1,-1.3092738407699045
0,10,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),44.85,435.4,1,0,1,1,1,1.3143535646435396
1,24,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,76.1,1712.7,1,0,1,0,1,4.740473313611929
0,35,DSL,Yes,Yes,Yes,No,No,No,No,Mailed check,61.2,2021.2,0,3,1,0,0,3.4530784834718986
0,23,Fiber optic,No,Yes,Yes,Yes,No,No,No,Mailed check,86.8,1940.8,0,3,0,0,0,2.421059953915048
1,6,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,89.35,567.8,0,2,1,0,1,-5.267563739376769
0,12,No,No,No,No,No,No,No,No,Mailed check,19.7,220.35,0,0,1,0,1,1.3390300808265962
0,1,No,No,No,No,No,No,No,No,Mailed check,20.25,20.25,0,0,1,0,1,0.020229770229768462
0,71,Fiber optic,No,No,Yes,No,No,No,No,Electronic check,76.05,5436.45,0,1,0,0,0,-0.5186398783115749
1,35,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,100.8,3437.5,0,3,0,0,1,2.588520327990622
0,40,DSL,No,No,Yes,No,Yes,Yes,Yes,Electronic check,74.55,3015.75,0,3,0,0,1,-0.8418652033699203
0,1,Fiber optic,Yes,No,No,No,No,No,Yes,Mailed check,73.6,73.6,1,1,0,0,1,0.07352647352647068
0,23,DSL,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),64.9,1509.8,0,2,1,1,0,-0.7406243206817038
1,4,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.45,396.1,1,2,1,0,1,-3.5502499375156162
0,4,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Electronic check,90.4,356.65,0,3,1,0,1,1.2597850537365787
0,68,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),60.3,4109.0,0,5,0,1,0,-0.12558197673563143
0,38,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,81.85,3141.7,0,1,0,0,1,-0.824140154206475
0,52,No,No,No,No,No,No,No,No,Mailed check,24.8,1229.1,0,0,0,0,0,1.1639160785369533
1,32,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.9,2303.35,1,0,0,0,1,2.922561794943917
0,29,DSL,No,No,Yes,Yes,Yes,Yes,No,Mailed check,75.55,2054.4,0,4,0,0,0,4.711063411606489
1,38,Fiber optic,No,Yes,No,No,Yes,Yes,No,Electronic check,101.15,3741.85,0,3,0,0,1,2.682854398568466
0,48,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),78.75,3682.45,0,4,0,1,0,2.0338899189600284
0,1,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),19.25,19.25,0,0,1,1,1,0.019230769230766498
0,22,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Electronic check,89.05,1886.25,0,3,1,0,1,3.315260669969547
0,43,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),115.05,4895.1,0,6,1,1,0,1.2131124857561275
1,5,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.35,341.6,0,0,0,0,1,1.0436612677464439
0,5,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,80.6,415.55,1,1,1,0,1,-2.4933813237352496
0,51,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),110.05,5686.4,0,5,0,1,0,-1.4458530224897572
0,71,No,No,No,No,No,No,No,Yes,Credit card (automatic),19.9,1355.1,0,0,1,1,0,0.8143533189673384
0,38,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),80.3,3058.65,1,5,0,1,0,-0.18867135075393549
1,24,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,93.15,2231.05,1,3,0,0,1,0.19345652264489388
0,35,Fiber optic,No,No,No,Yes,Yes,No,Yes,Credit card (automatic),91.5,3236.35,0,2,0,1,1,-0.9645010142567401
1,54,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),82.45,4350.1,1,5,1,1,0,1.894084368807981
0,72,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,60.0,4264.0,0,5,0,0,0,0.7786002972180981
0,1,DSL,No,No,No,No,No,No,Yes,Electronic check,44.8,44.8,0,0,1,0,1,0.044755244755236845
0,9,DSL,Yes,No,No,No,No,No,No,Mailed check,48.6,422.3,0,1,0,0,0,1.682990778802349
0,69,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),60.05,4176.7,0,5,1,1,0,-0.4810067970029408
0,52,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),102.7,5138.1,0,4,0,1,1,3.8922847637545317
1,11,Fiber optic,No,No,No,Yes,Yes,No,Yes,Electronic check,82.9,880.05,0,2,0,0,1,2.902727024815931
1,2,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,70.35,139.05,1,0,1,0,1,0.8597451274362697
1,28,DSL,No,No,No,No,Yes,No,Yes,Electronic check,35.9,973.65,0,1,0,0,1,1.128027570443912
1,17,Fiber optic,No,No,Yes,No,No,No,Yes,Credit card (automatic),82.65,1470.05,0,1,1,1,1,-3.818443032762758
0,35,No,No,No,No,No,No,No,Yes,Mailed check,19.85,739.35,0,0,0,0,0,-1.2736821805091303
0,8,No,No,No,No,No,No,No,Yes,Mailed check,19.2,161.95,0,0,1,0,0,-1.0412198475190593
0,46,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),94.9,4422.95,0,3,1,1,0,-1.2489967609399741
0,7,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,73.85,511.25,1,0,1,0,1,0.8247178974432217
0,2,Fiber optic,No,No,Yes,No,No,No,No,Mailed check,80.6,155.8,1,1,1,0,1,2.738930534732617
0,68,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),75.8,5293.95,1,4,0,1,0,-2.0510610138086207
0,43,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,104.6,4759.85,1,4,1,0,0,-6.09161182298088
0,68,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,88.15,6148.45,0,6,1,0,0,-2.2670526904015986
0,36,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),94.8,3565.65,0,3,1,1,1,-4.2430821366073275
0,63,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,103.4,6603.0,1,4,0,0,1,-1.4078601926953525
1,32,DSL,No,Yes,No,Yes,No,No,No,Bank transfer (automatic),54.65,1830.1,0,2,1,1,1,-2.5388378488172307
0,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),85.75,6223.8,0,6,0,1,0,-1.9079203109815381
0,66,DSL,Yes,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),67.45,4508.65,0,3,0,1,1,-0.8618437599430138
0,63,No,No,No,No,No,No,No,No,Mailed check,20.5,1328.15,0,0,1,0,0,-0.5814114061681579
0,41,No,No,No,No,No,No,No,Yes,Credit card (automatic),20.25,865.0,0,0,0,1,0,-0.8470464135021096
1,1,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,72.1,72.1,0,0,1,0,1,0.07202797202796773
0,2,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,90.4,168.2,1,2,1,0,1,6.342028985507255
0,70,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.45,1303.5,0,0,0,1,0,0.8288374451793565
0,23,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,44.95,996.85,0,2,1,0,1,1.610579974783711
1,64,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Bank transfer (automatic),97.0,6430.9,0,4,0,1,0,-3.481242480586232
0,37,DSL,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),62.8,2278.75,0,3,0,1,0,1.2138266533336903
0,17,DSL,No,No,No,No,No,No,No,Mailed check,44.6,681.4,0,0,0,0,0,4.520004705605558
1,7,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,89.15,574.35,0,2,1,0,1,7.111719754320816
0,4,Fiber optic,No,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),84.8,371.9,1,2,0,1,1,-8.151762059485122
1,21,DSL,Yes,No,No,No,Yes,No,Yes,Electronic check,41.9,840.1,1,2,1,0,1,1.8971429931907977
0,10,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer (automatic),80.25,846.0,1,1,1,1,1,-4.341540845915418
1,16,DSL,Yes,No,No,No,No,No,Yes,Electronic check,54.1,889.0,0,1,1,0,1,-1.459027560777443
0,64,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,105.25,6823.4,0,4,0,0,0,-1.363959156888157
1,27,DSL,Yes,No,No,No,No,No,No,Credit card (automatic),30.75,805.1,1,1,0,1,1,0.9325858301544407
0,42,Fiber optic,Yes,No,No,No,Yes,Yes,No,Electronic check,97.1,4016.75,0,3,0,0,0,1.4653722530415791
0,5,No,No,No,No,No,No,No,No,Mailed check,20.2,83.75,0,0,0,0,1,3.4533493301339746
0,41,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),98.8,3959.15,0,4,1,1,0,2.2377210311943543
0,58,DSL,No,No,Yes,No,No,No,No,Credit card (automatic),50.3,2878.55,0,1,0,1,0,0.6706832640816458
0,47,No,No,No,No,No,No,No,Yes,Mailed check,20.55,945.7,0,0,1,0,0,0.4291515074147334
0,18,Fiber optic,No,No,No,Yes,No,No,Yes,Bank transfer (automatic),75.9,1373.05,0,1,1,1,1,-0.3763179823342995
0,5,Fiber optic,No,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),96.5,492.55,1,3,1,1,1,-1.990301939612067
0,23,DSL,Yes,No,No,No,No,Yes,Yes,Bank transfer (automatic),59.95,1406.0,0,2,0,1,1,-1.1777770531715959
0,1,No,No,No,No,No,No,No,No,Mailed check,19.15,19.15,0,0,1,0,1,0.01913086913086559
0,71,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),98.65,6962.85,0,3,0,1,0,0.5830713651920405
0,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),112.6,8126.65,0,6,0,1,0,-0.2685712698434628
0,33,No,No,No,No,No,No,No,No,Mailed check,20.6,690.25,0,0,0,0,0,-0.31603284748947047
0,2,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,85.65,181.5,1,1,1,0,1,-5.05464767616192
0,24,DSL,Yes,No,No,Yes,No,No,No,Mailed check,35.75,830.8,0,2,0,0,0,1.1347756343485713
0,56,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),99.75,5608.4,0,4,0,1,0,-0.3982116390778714
0,37,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),96.1,3646.8,0,3,1,1,1,-2.4594983919353695
0,43,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),85.1,3662.25,0,5,1,1,0,-0.06662403199926814
0,1,DSL,No,No,No,No,No,No,No,Mailed check,25.35,25.35,0,0,1,0,1,0.025324675324672086
0,25,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.95,2566.5,1,4,0,1,1,2.2941062357505757
0,61,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic check,89.65,5308.7,0,6,1,0,0,2.6235578105277
0,17,Fiber optic,No,No,Yes,Yes,No,No,No,Electronic check,86.75,1410.25,0,2,1,0,0,3.7989971178166115
0,41,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Bank transfer (automatic),86.2,3339.05,0,3,0,1,0,4.761742396526913
0,1,DSL,No,Yes,No,No,No,No,No,Mailed check,50.65,50.65,1,1,1,0,1,0.050599400599395494
1,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),64.8,4732.35,0,6,0,1,0,-0.9261704698545827
0,1,Fiber optic,No,Yes,No,No,No,Yes,Yes,Credit card (automatic),90.85,90.85,1,2,1,1,1,0.09075924075922615
0,48,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),108.1,5067.45,0,4,1,1,0,2.5303243682423187
1,11,No,No,No,No,No,No,No,No,Mailed check,19.95,214.75,1,0,0,0,1,0.42904735933096916
1,55,Fiber optic,No,Yes,Yes,No,No,No,Yes,Electronic check,85.45,4874.7,1,2,0,0,1,-3.1792976491336447
0,42,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,54.75,2348.45,0,5,1,0,0,-1.1641449013118716
0,44,Fiber optic,No,No,Yes,No,No,Yes,Yes,Mailed check,90.4,4063.0,0,2,1,0,1,-1.9388104815799636
0,1,DSL,No,No,No,No,No,No,No,Electronic check,44.0,44.0,0,0,0,0,1,0.043956043956036694
0,27,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),95.6,2595.25,0,2,1,1,1,-0.5168104885004254
1,27,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),84.8,2309.55,0,5,0,1,1,-0.7357208992259672
1,2,DSL,No,No,No,No,No,No,Yes,Electronic check,44.3,89.3,0,0,1,0,1,-0.3276861569215441
0,19,No,No,No,No,No,No,No,No,Mailed check,19.9,367.55,0,0,1,0,1,0.5562812483553472
1,42,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.05,3944.5,0,2,0,0,1,1.1355693912049674
0,66,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),90.05,5965.95,0,6,1,1,0,-0.34181224526901133
1,33,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),109.9,3694.7,0,5,0,1,1,-2.057213417775216
0,34,Fiber optic,No,Yes,No,No,No,No,Yes,Credit card (automatic),73.95,2524.45,1,1,1,1,1,-0.2963456957148338
1,33,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,54.6,1803.7,0,4,1,0,1,-0.055919517590382384
0,23,No,No,No,No,No,No,No,No,Mailed check,20.05,415.1,0,0,0,0,0,2.002958567018826
0,32,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.75,624.15,0,0,1,1,0,0.24592200243742468
0,11,No,No,No,No,No,No,No,No,Credit card (automatic),20.05,237.7,0,0,1,1,0,-1.557126624852284
0,69,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),99.45,7007.6,1,3,0,1,1,-2.10794843552992
0,68,DSL,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),55.9,3848.8,0,2,0,1,0,-0.6991676592991283
0,20,No,No,No,No,No,No,No,Yes,Mailed check,19.7,419.4,0,0,1,0,0,-1.2689515524223758
0,72,No,No,No,No,No,No,No,Yes,Credit card (automatic),19.8,1468.75,0,0,1,1,0,-0.599022235802277
0,60,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),95.4,5812.0,0,3,0,1,0,-1.4650522491291724
1,32,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Mailed check,93.95,2861.45,0,3,0,0,1,4.532481797443836
0,1,No,No,No,No,No,No,No,Yes,Mailed check,19.9,19.9,1,0,1,0,1,0.019880119880117064
0,1,No,No,No,No,No,No,No,Yes,Mailed check,19.6,19.6,1,0,1,0,1,0.019580419580417896
1,3,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,81.35,233.7,1,1,1,0,1,3.4759580139953243
0,46,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),24.45,1066.15,0,0,0,1,0,1.2733299276102663
0,29,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.95,2149.05,0,0,0,0,1,0.8473828488672837
0,51,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Electronic check,87.35,4473.0,0,3,1,0,1,-0.35416266347719727
1,48,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer (automatic),70.65,3545.05,0,0,0,1,1,-3.203669715214275
0,16,Fiber optic,No,Yes,No,No,No,No,No,Bank transfer (automatic),73.25,1195.75,0,1,0,1,1,-1.4797043934754015
0,70,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),98.7,6858.9,0,4,0,1,0,0.717114041228001
0,40,No,No,No,No,No,No,No,Yes,Mailed check,24.8,1024.7,0,0,0,0,0,-0.8168595785105381
0,22,Fiber optic,No,Yes,No,No,No,Yes,No,Electronic check,83.3,1845.9,1,2,0,0,1,-0.6007317849188638
1,1,Fiber optic,No,No,Yes,No,No,No,Yes,Bank transfer (automatic),75.3,75.3,1,1,1,1,1,0.07522477522476834
0,5,No,No,No,No,No,No,No,Yes,Mailed check,24.3,132.25,0,0,0,0,1,-2.144711057788438
0,7,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer (automatic),69.85,515.45,0,0,1,1,1,-3.7751964005142185
0,29,Fiber optic,No,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),100.55,2830.45,0,4,0,1,0,2.951641322713016
0,44,No,No,No,No,No,No,No,No,Mailed check,25.7,1110.5,0,0,0,0,0,0.4619372286993446
0,10,DSL,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),40.7,449.3,0,3,1,1,1,-4.225507449255076
1,55,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),51.65,2838.55,0,0,0,1,1,0.04093834657550843
1,52,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),105.1,5376.4,0,4,0,1,0,1.7096805830657047
0,10,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,85.95,858.6,0,1,0,0,1,0.09858514148584163
0,18,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer (automatic),75.6,1395.05,0,0,1,1,1,-1.8984723070940532
0,68,DSL,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),58.25,3975.7,0,2,0,1,0,-0.21531668651930858
0,61,No,No,No,No,No,No,No,Yes,Mailed check,19.4,1182.55,1,0,0,0,1,0.014252225373354577
